representation,task,wacc,uar,r_Present,r_Unknown,r_Absent,weight_file,run_id,report
BYOLA,circor5,0.6377777777777778,0.622447599729547,0.5333333333333333,0.5294117647058824,0.8045977011494253,external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth,circor5_ar_byola.AR_BYOLA_ab39d538,"Finetuning circor5_ar_byola.AR_BYOLA_ab39d538- on circor5 -> weighted_accuracy: 0.63778. UAR: 0.62245, recall per class: [0.53333333 0.52941176 0.8045977 ], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_byola.AR_BYOLA_ab39d538/weights_ep4it70-0.64767_loss0.9025.pth, config: {'audio_repr': 'ar_byola.AR_BYOLA', 'weight_file': 'external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 1024, 'window_size': 1024, 'hop_size': 160, 'n_mels': 64, 'f_min': 60, 'f_max': 7800, 'temporal_pooling_type': 'mean_max', 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_byola.AR_BYOLA_ab39d538', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_byola.AR_BYOLA_ab39d538/weights_ep4it70-0.64767_loss0.9025.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'a75b4a30'}}"
BYOLA,circor4,0.62,0.5603636090451506,0.4444444444444444,0.29411764705882354,0.942528735632184,external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth,circor4_ar_byola.AR_BYOLA_4123a57e,"Finetuning circor4_ar_byola.AR_BYOLA_4123a57e- on circor4 -> weighted_accuracy: 0.62000. UAR: 0.56036, recall per class: [0.44444444 0.29411765 0.94252874], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_byola.AR_BYOLA_4123a57e/weights_ep2it70-0.74591_loss0.8063.pth, config: {'audio_repr': 'ar_byola.AR_BYOLA', 'weight_file': 'external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 1024, 'window_size': 1024, 'hop_size': 160, 'n_mels': 64, 'f_min': 60, 'f_max': 7800, 'temporal_pooling_type': 'mean_max', 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_byola.AR_BYOLA_4123a57e', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_byola.AR_BYOLA_4123a57e/weights_ep2it70-0.74591_loss0.8063.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'a75b4a30'}}"
BYOLA,circor5,0.45555555555555555,0.5694012470888739,0.17777777777777778,0.8235294117647058,0.7068965517241379,external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth,circor5_ar_byola.AR_BYOLA_ab39d538,"Finetuning circor5_ar_byola.AR_BYOLA_ab39d538- on circor5 -> weighted_accuracy: 0.45556. UAR: 0.56940, recall per class: [0.17777778 0.82352941 0.70689655], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_byola.AR_BYOLA_ab39d538/weights_ep12it70-0.65194_loss1.3413.pth, config: {'audio_repr': 'ar_byola.AR_BYOLA', 'weight_file': 'external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 1024, 'window_size': 1024, 'hop_size': 160, 'n_mels': 64, 'f_min': 60, 'f_max': 7800, 'temporal_pooling_type': 'mean_max', 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_byola.AR_BYOLA_ab39d538', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_byola.AR_BYOLA_ab39d538/weights_ep12it70-0.65194_loss1.3413.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'a75b4a30'}}"
BYOLA,circor1,0.6044444444444445,0.6621816542709037,0.4,0.7647058823529411,0.8218390804597702,external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth,circor1_ar_byola.AR_BYOLA_ca67c1d1,"Finetuning circor1_ar_byola.AR_BYOLA_ca67c1d1- on circor1 -> weighted_accuracy: 0.60444. UAR: 0.66218, recall per class: [0.4        0.76470588 0.82183908], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_byola.AR_BYOLA_ca67c1d1/weights_ep17it69-0.68638_loss0.7562.pth, config: {'audio_repr': 'ar_byola.AR_BYOLA', 'weight_file': 'external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 1024, 'window_size': 1024, 'hop_size': 160, 'n_mels': 64, 'f_min': 60, 'f_max': 7800, 'temporal_pooling_type': 'mean_max', 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_byola.AR_BYOLA_ca67c1d1', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_byola.AR_BYOLA_ca67c1d1/weights_ep17it69-0.68638_loss0.7562.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'a75b4a30'}}"
BYOLA,circor4,0.5177777777777778,0.61953271730148,0.35555555555555557,0.8823529411764706,0.6206896551724138,external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth,circor4_ar_byola.AR_BYOLA_4123a57e,"Finetuning circor4_ar_byola.AR_BYOLA_4123a57e- on circor4 -> weighted_accuracy: 0.51778. UAR: 0.61953, recall per class: [0.35555556 0.88235294 0.62068966], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_byola.AR_BYOLA_4123a57e/weights_ep11it70-0.51829_loss1.1001.pth, config: {'audio_repr': 'ar_byola.AR_BYOLA', 'weight_file': 'external/byol_a/pretrained_weights/AudioNTT2020-BYOLA-64x96d2048.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 1024, 'window_size': 1024, 'hop_size': 160, 'n_mels': 64, 'f_min': 60, 'f_max': 7800, 'temporal_pooling_type': 'mean_max', 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_byola.AR_BYOLA_4123a57e', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_byola.AR_BYOLA_4123a57e/weights_ep11it70-0.51829_loss1.1001.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'a75b4a30'}}"
AST,circor1,0.7044444444444444,0.7171587408909924,0.5777777777777777,0.7058823529411765,0.867816091954023,external/ast/pretrained_models/ast_audioset.pth,circor1_ar_ast.AR_AST_63cb7c1c,"Finetuning circor1_ar_ast.AR_AST_63cb7c1c- on circor1 -> weighted_accuracy: 0.70444. UAR: 0.71716, recall per class: [0.57777778 0.70588235 0.86781609], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep10it277-0.65488_loss2.1677.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_ast.AR_AST_63cb7c1c', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep10it277-0.65488_loss2.1677.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
AST,circor4,0.6466666666666666,0.6950717451731651,0.5777777777777777,0.8235294117647058,0.6839080459770115,external/ast/pretrained_models/ast_audioset.pth,circor4_ar_ast.AR_AST_2a444287,"Finetuning circor4_ar_ast.AR_AST_2a444287- on circor4 -> weighted_accuracy: 0.64667. UAR: 0.69507, recall per class: [0.57777778 0.82352941 0.68390805], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep5it281-0.57938_loss0.4794.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_ast.AR_AST_2a444287', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep5it281-0.57938_loss0.4794.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
Cnn14,circor1,0.58,0.6137179776125009,0.8222222222222222,0.8235294117647058,0.1954022988505747,external/Cnn14_16k_mAP=0.438.pth,circor1_ar_cnn14.AR_Cnn14_fbe800f3,"Finetuning circor1_ar_cnn14.AR_Cnn14_fbe800f3- on circor1 -> weighted_accuracy: 0.58000. UAR: 0.61372, recall per class: [0.82222222 0.82352941 0.1954023 ], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep34it69-0.69233_loss1.3810.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_cnn14.AR_Cnn14_fbe800f3', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep34it69-0.69233_loss1.3810.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor5,0.5777777777777777,0.5247990383893021,0.5777777777777777,0.35294117647058826,0.6436781609195402,external/Cnn14_16k_mAP=0.438.pth,circor5_ar_cnn14.AR_Cnn14_1c1128cc,"Finetuning circor5_ar_cnn14.AR_Cnn14_1c1128cc- on circor5 -> weighted_accuracy: 0.57778. UAR: 0.52480, recall per class: [0.57777778 0.35294118 0.64367816], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep23it70-0.55271_loss0.9629.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_cnn14.AR_Cnn14_1c1128cc', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep23it70-0.55271_loss0.9629.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
AST,circor1,0.6644444444444444,0.7329426789873037,0.4888888888888889,0.8823529411764706,0.8275862068965517,external/ast/pretrained_models/ast_audioset.pth,circor1_ar_ast.AR_AST_63cb7c1c,"Finetuning circor1_ar_ast.AR_AST_63cb7c1c- on circor1 -> weighted_accuracy: 0.66444. UAR: 0.73294, recall per class: [0.48888889 0.88235294 0.82758621], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep14it277-0.68183_loss0.6690.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_ast.AR_AST_63cb7c1c', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep14it277-0.68183_loss0.6690.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
Cnn14,circor4,0.6533333333333333,0.5921042746600557,0.5555555555555556,0.35294117647058826,0.867816091954023,external/Cnn14_16k_mAP=0.438.pth,circor4_ar_cnn14.AR_Cnn14_357bb785,"Finetuning circor4_ar_cnn14.AR_Cnn14_357bb785- on circor4 -> weighted_accuracy: 0.65333. UAR: 0.59210, recall per class: [0.55555556 0.35294118 0.86781609], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep39it70-0.62374_loss0.9741.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_cnn14.AR_Cnn14_357bb785', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep39it70-0.62374_loss0.9741.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor1,0.6311111111111111,0.6829990233641349,0.4222222222222222,0.7647058823529411,0.8620689655172413,external/Cnn14_16k_mAP=0.438.pth,circor1_ar_cnn14.AR_Cnn14_fbe800f3,"Finetuning circor1_ar_cnn14.AR_Cnn14_fbe800f3- on circor1 -> weighted_accuracy: 0.63111. UAR: 0.68300, recall per class: [0.42222222 0.76470588 0.86206897], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep44it69-0.68043_loss1.0397.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_cnn14.AR_Cnn14_fbe800f3', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep44it69-0.68043_loss1.0397.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor4,0.6333333333333333,0.6237923521899181,0.6222222222222222,0.5882352941176471,0.6609195402298851,external/Cnn14_16k_mAP=0.438.pth,circor4_ar_cnn14.AR_Cnn14_357bb785,"Finetuning circor4_ar_cnn14.AR_Cnn14_357bb785- on circor4 -> weighted_accuracy: 0.63333. UAR: 0.62379, recall per class: [0.62222222 0.58823529 0.66091954], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep11it70-0.66732_loss0.8107.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_cnn14.AR_Cnn14_357bb785', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep11it70-0.66732_loss0.8107.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
AST,circor4,0.6688888888888889,0.6791600931560363,0.5111111111111111,0.6470588235294118,0.8793103448275862,external/ast/pretrained_models/ast_audioset.pth,circor4_ar_ast.AR_AST_2a444287,"Finetuning circor4_ar_ast.AR_AST_2a444287- on circor4 -> weighted_accuracy: 0.66889. UAR: 0.67916, recall per class: [0.51111111 0.64705882 0.87931034], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep48it281-0.68132_loss0.6503.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_ast.AR_AST_2a444287', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep48it281-0.68132_loss0.6503.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
Cnn14,circor5,0.6066666666666667,0.6021410863195853,0.4666666666666667,0.5294117647058824,0.8103448275862069,external/Cnn14_16k_mAP=0.438.pth,circor5_ar_cnn14.AR_Cnn14_1c1128cc,"Finetuning circor5_ar_cnn14.AR_Cnn14_1c1128cc- on circor5 -> weighted_accuracy: 0.60667. UAR: 0.60214, recall per class: [0.46666667 0.52941176 0.81034483], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep32it70-0.52791_loss1.4482.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_cnn14.AR_Cnn14_1c1128cc', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep32it70-0.52791_loss1.4482.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
