task,wacc,uar,r_Present,r_Unknown,r_Absent,combinations
circor1,0.6777777777777778,0.7045225753136504,0.7555555555555555,0.8235294117647058,0.5344827586206896,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677"
circor1,0.8088888888888889,0.6958079783637593,0.8666666666666667,0.3529411764705882,0.867816091954023,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349"
circor1,0.7488888888888889,0.6783186837953572,0.8,0.4705882352941176,0.764367816091954,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690"
circor1,0.8666666666666667,0.8084065810232138,0.9333333333333332,0.6470588235294118,0.8448275862068966,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.6088888888888889,0.6451356021335738,0.7555555555555555,0.8235294117647058,0.3563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623"
circor1,0.88,0.7878371271880399,0.9777777777777776,0.5294117647058824,0.8563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.84,0.7598677785290361,0.9111111111111112,0.5294117647058824,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349"
circor1,0.8466666666666667,0.779475621666291,0.9111111111111112,0.5882352941176471,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.5911111111111111,0.6523551949515438,0.6666666666666666,0.8823529411764706,0.4080459770114942,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623"
circor1,0.6222222222222222,0.6324167981368793,0.5777777777777777,0.6470588235294118,0.6724137931034483,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397"
circor1,0.8222222222222222,0.764916234693111,0.8444444444444444,0.5882352941176471,0.8620689655172413,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.8666666666666667,0.8222672977236871,0.9333333333333332,0.7058823529411765,0.8275862068965517,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219"
circor1,0.6488888888888888,0.6926451806776349,0.6222222222222222,0.8235294117647058,0.632183908045977,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263"
circor1,0.5733333333333334,0.6318533543685673,0.5777777777777777,0.8235294117647058,0.4942528735632184,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397"
circor1,0.6333333333333333,0.6281346254977086,0.5777777777777777,0.5882352941176471,0.7183908045977011,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263"
circor1,0.6555555555555556,0.7013973405454136,0.7333333333333333,0.8823529411764706,0.4885057471264368,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.7288888888888889,0.7572684246112238,0.6666666666666666,0.8235294117647058,0.7816091954022989,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677"
circor1,0.86,0.8186913079408008,0.9111111111111112,0.7058823529411765,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.6466666666666666,0.6521523551949516,0.7333333333333333,0.7058823529411765,0.5172413793103449,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810"
circor1,0.7311111111111112,0.6469611599429044,0.8222222222222222,0.4117647058823529,0.7068965517241379,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690"
circor1,0.6977777777777778,0.7603410712944182,0.6444444444444445,0.9411764705882352,0.6954022988505747,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.8466666666666667,0.779475621666291,0.9111111111111112,0.5882352941176471,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.7933333333333333,0.7582150101419879,0.8,0.6470588235294118,0.8275862068965517,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219"
circor1,0.7133333333333334,0.6797310495079257,0.7555555555555555,0.5882352941176471,0.6954022988505747,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690"
circor1,0.6266666666666667,0.687348809255503,0.6222222222222222,0.8823529411764706,0.5574712643678161,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.8488888888888889,0.7813913304785517,0.9111111111111112,0.5882352941176471,0.8448275862068966,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.8644444444444445,0.8064908722109534,0.9333333333333332,0.6470588235294118,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.5288888888888889,0.5883630080384644,0.4888888888888889,0.7647058823529411,0.5114942528735632,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397"
circor1,0.8244444444444444,0.7806926602058448,0.8444444444444444,0.6470588235294118,0.8505747126436781,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.6,0.6236120501840583,0.7555555555555555,0.7647058823529411,0.3505747126436782,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810"
circor1,0.6355555555555555,0.6469160844414393,0.6888888888888889,0.7058823529411765,0.5459770114942529,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901"
circor1,0.6688888888888889,0.7237472766884531,0.6222222222222222,0.8823529411764706,0.6666666666666666,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.86,0.8048305912403276,0.9111111111111112,0.6470588235294118,0.8563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.7,0.7600856434527835,0.6666666666666666,0.9411764705882352,0.6724137931034483,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990"
circor1,0.6311111111111111,0.6729772368717603,0.6666666666666666,0.8235294117647058,0.5287356321839081,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677"
circor1,0.86,0.8026594545864323,0.9333333333333332,0.6470588235294118,0.8275862068965517,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.7155555555555555,0.7210577717677108,0.7777777777777778,0.7647058823529411,0.6206896551724138,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690"
circor1,0.8533333333333334,0.7713620314025994,0.9111111111111112,0.5294117647058824,0.8735632183908046,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.8488888888888889,0.7813913304785517,0.9111111111111112,0.5882352941176471,0.8448275862068966,"-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.7733333333333333,0.7227706408233793,0.8444444444444444,0.5882352941176471,0.735632183908046,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690"
circor1,0.7111111111111111,0.7601457441214033,0.6222222222222222,0.8823529411764706,0.7758620689655172,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990"
circor1,0.64,0.6594320486815416,0.6,0.7058823529411765,0.6724137931034483,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263"
circor1,0.8711111111111111,0.8260987153482082,0.9333333333333332,0.7058823529411765,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219"
circor1,0.6555555555555556,0.71225302381489,0.6222222222222222,0.8823529411764706,0.632183908045977,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990"
circor1,0.86,0.8048305912403276,0.9111111111111112,0.6470588235294118,0.8563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.8555555555555555,0.7572458868604913,0.9333333333333332,0.4705882352941176,0.867816091954023,"-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.6288888888888889,0.673232664713395,0.6444444444444445,0.8235294117647058,0.5517241379310345,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.6266666666666667,0.6319059424536098,0.6222222222222222,0.6470588235294118,0.6264367816091954,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.7911111111111111,0.7541281646758321,0.8222222222222222,0.6470588235294118,0.7931034482758621,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690"
circor1,0.8288888888888889,0.7684922244759974,0.8666666666666667,0.5882352941176471,0.8505747126436781,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.8533333333333334,0.799083464803546,0.9111111111111112,0.6470588235294118,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219"
circor1,0.86,0.8048305912403276,0.9111111111111112,0.6470588235294118,0.8563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.5688888888888889,0.6301930733979416,0.5555555555555556,0.8235294117647058,0.5114942528735632,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263"
circor1,0.6311111111111111,0.626218916685448,0.5777777777777777,0.5882352941176471,0.7126436781609196,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983"
circor1,0.8311111111111111,0.7864397866426264,0.8444444444444444,0.6470588235294118,0.867816091954023,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.84,0.789760348583878,0.8888888888888888,0.6470588235294118,0.8333333333333334,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219"
circor1,0.5688888888888889,0.6375403801367291,0.6222222222222222,0.8823529411764706,0.4080459770114942,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138"
circor1,0.6555555555555556,0.6867027270678386,0.6,0.7647058823529411,0.6954022988505747,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.5777777777777777,0.6074599954924499,0.8666666666666667,0.8235294117647058,0.132183908045977,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.6222222222222222,0.6419352415295622,0.6222222222222222,0.7058823529411765,0.5977011494252874,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.6044444444444445,0.6681917211328976,0.6222222222222222,0.8823529411764706,0.5,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.6288888888888889,0.5770415445871836,0.7777777777777778,0.4705882352941176,0.4827586206896552,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810"
circor1,0.8288888888888889,0.7225678010667869,0.9111111111111112,0.4117647058823529,0.8448275862068966,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349"
circor1,0.6,0.6548418601156937,0.5777777777777777,0.8235294117647058,0.5632183908045977,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983"
circor1,0.7266666666666667,0.7852452858538052,0.6444444444444445,0.9411764705882352,0.7701149425287356,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990"
circor1,0.8377777777777777,0.7739839230711443,0.8888888888888888,0.5882352941176471,0.8448275862068966,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.8377777777777777,0.7601232063706709,0.8888888888888888,0.5294117647058824,0.8620689655172413,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.82,0.7790323792352191,0.8222222222222222,0.6470588235294118,0.867816091954023,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.6311111111111111,0.626218916685448,0.5777777777777777,0.5882352941176471,0.7126436781609196,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901"
circor1,0.8422222222222222,0.7479227706408235,0.9111111111111112,0.4705882352941176,0.8620689655172413,"-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.6088888888888889,0.6165802719555254,0.6222222222222222,0.6470588235294118,0.5804597701149425,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901"
circor1,0.8422222222222222,0.8077079107505072,0.8666666666666667,0.7058823529411765,0.8505747126436781,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.8111111111111111,0.7575088272857036,0.8222222222222222,0.5882352941176471,0.8620689655172413,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.8533333333333334,0.7852227481030726,0.9111111111111112,0.5882352941176471,0.8563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.8555555555555555,0.8009991736158065,0.9111111111111112,0.6470588235294118,0.8448275862068966,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.84,0.789760348583878,0.8888888888888888,0.6470588235294118,0.8333333333333334,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
